beer_full,beer_id
Block 15 Brewery & Restaurant Framboise White,3058
Block 15 Brewery & Restaurant Fresh Flow,3059
Block 15 Brewery & Restaurant Gloria!,3060
Block 15 Brewery & Restaurant Golden Canary,3061
Block 15 Brewery & Restaurant Hoppy New Year,3062
Block 15 Brewery & Restaurant Hypnosis,3063
Block 15 Brewery & Restaurant Imagine,3064
Block 15 Brewery & Restaurant Intergalactic Hop Shop,3065
Block 15 Brewery & Restaurant Kriek,3066
Block 15 Brewery & Restaurant Nebula Oatmeal Stout,3067
Block 15 Brewery & Restaurant Pappy's Dark,3068
Block 15 Brewery & Restaurant Sticky Hands,3069
Block 15 Brewery & Restaurant Sticky Hands- Tropical Slam,3070
Block 15 Brewery & Restaurant Story of the Ghost,3071
Block 15 Brewery & Restaurant Strawberry Fields,3072
Block 15 Brewery & Restaurant Super Nebula,3073
Block 15 Brewery & Restaurant The Demon's Farm,3074
Block 15 Brewery & Restaurant The Prophecies,3075
Block 15 Brewery & Restaurant Turbulent Consequence: Peche,3076
Block 15 Brewery & Restaurant Wandelpad,3077
Bloomington Brewing Company 10-Speed Hoppy Wheat,3078
Bloomington Brewing Company Big Stone Stout,3079
Bloomington Brewing Company Persimmon Ale,3080
Bloomington Brewing Company Quarrymen Pale Ale,3081
Bloomington Brewing Company Rooftop IPA,3082
Bloomington Brewing Company Ruby Bloom Amber,3083
Blowing Rock Brewing Co. Blowing Rock High Country Ale,3084
Blowing Rock Brewing Co. Blowing Rock IPA,3085
Blue Blood Brewing Company 1327 Pod's ESB,3086
Blue Blood Brewing Company 1335 Wicked Snout Ale,3087
Blue Blood Brewing Company 834 Happy As Ale,3088
Blue Cat Brew Pub Big Bad Dog Old English Ale,3089
Blue Corn Brewery Gold Metal Oatmeal Stout,3090
Blue Corn Brewery Road Runner IPA,3091
Blue Earl Brewing Company Walking Blues IPA,3092
Blue Frog Grog & Grill India Pale Ale,3093
Blue Frog Grog & Grill Red Frog Ale,3094
Blue Frog Grog & Grill The Big DIPA,3095
Blue Frog Grog & Grill The Big DIPA 3,3096
Blue Hills Brewery Blue Hills India Pale Ale,3097
Blue Hills Brewery Blue Hills Quarter Mile Double IPA,3098
Blue Hills Brewery Dunkelweizen,3099
Blue Hills Brewery Imperial Red I.P.A.,3100
Blue Hills Brewery Red Baron Ale,3101
Blue Hills Brewery Wampatuck Wheat,3102
Blue Hills Brewery Watermelon Wampatuck Wheat,3103
Blue Mountain Brewery 13.Five Ofest,3104
Blue Mountain Brewery A Hopwork Orange,3105
Blue Mountain Brewery Big Blue D.I.P.A.,3106
Blue Mountain Brewery Blitzen,3107
Blue Mountain Brewery Blue Reserve Hommelbier,3108
Blue Mountain Brewery Bourbon Barrel Aged Dark Hallow,3109
Blue Mountain Brewery Classic Lager,3110
Blue Mountain Brewery Dark Hollow Artisanal Ale,3111
Blue Mountain Brewery Dark Hollow Chocolate & Coffee Aged,3112
Blue Mountain Brewery Dark Hollow Reserve: Concealed Darkness,3113
Blue Mountain Brewery Double Barrel Aged Chocolate Coffee Dark Hollow,3114
Blue Mountain Brewery Evan Altmighty,3115
Blue Mountain Brewery Evil 8° Belgian-Style Dubbel Ale,3116
Blue Mountain Brewery Full Nelson Virginia Pale Ale,3117
Blue Mountain Brewery Hop Duster,3118
Blue Mountain Brewery Isabel,3119
Blue Mountain Brewery Kölsch 151,3120
Blue Mountain Brewery Lights Out Holiday Ale,3121
Blue Mountain Brewery Local Species,3122
Blue Mountain Brewery Long Winter's Nap,3123
Blue Mountain Brewery MacHayden's WeeHeavy Scotch Ale,3124
Blue Mountain Brewery Maggie Maibock,3125
Blue Mountain Brewery Mandolin,3126
Blue Mountain Brewery Red Zeppelin,3127
Blue Mountain Brewery RipRap Pale Ale,3128
Blue Mountain Brewery Rockfish Wheat,3129
Blue Mountain Brewery Rye Barchetta,3130
Blue Mountain Brewery Sour Banshee,3131
Blue Mountain Brewery Spooky,3132
Blue Mountain Brewery Steel Wheels ESB,3133
Blue Mountain Brewery Summer Haze Pale Weizenbock,3134
Blue Mountain Brewery The Big D.I.P.A.,3135
Blue Mountain Brewery Weizen,3136
Blue Mountain Brewery Wintergreen Hibernator Doppelbock,3137
Blue Mountain Brewery überPils,3138
Blue Owl Brewing Dapper Devil,3139
Blue Owl Brewing Little Boss,3140
Blue Owl Brewing Professor Black,3141
Blue Owl Brewing Spirit Animal,3142
Blue Owl Brewing Van Dayum!,3143
Blue Pants Brewery American Amber Ale,3144
Blue Pants Brewery Bourbon Barrel Aged Wee Heavy Ale,3145
Blue Pants Brewery Candy Bar Pinstripe Stout,3146
Blue Pants Brewery Chocolate Oatmeal Porter,3147
Blue Pants Brewery Double Stuff Pinstripe Stout,3148
Blue Pants Brewery Dry Hopped Pale Ale,3149
Blue Pants Brewery Highwater Hoppy Tripel,3150
Blue Pants Brewery Hopbursted IPA,3151
Blue Pants Brewery Knickerbocker Red,3152
Blue Pants Brewery Oktoberfest,3153
Blue Pants Brewery Peanut Butter Pinstripe Stout,3154
Blue Pants Brewery Pils,3155
Blue Pants Brewery Pinstripe Stout,3156
Blue Pants Brewery Slip Rose Strawberry Saison,3157
Blue Pants Brewery Tuxedo Black IPA,3158
Blue Pants Brewery Weedy's Double Knee,3159
Blue Pants Brewery Wheat With Peaches,3160
Blue Point Brewing Company Beach Plum Gose,3161
Blue Point Brewing Company Blueberry Ale,3162
Blue Point Brewing Company Citrus Plunge IPA,3163
Blue Point Brewing Company Crop Circle Extraterrestri-Ale,3164
Blue Point Brewing Company Double Blonde Ale,3165
Blue Point Brewing Company Extra Special Bitter,3166
Blue Point Brewing Company Hazy Bastard,3167
Blue Point Brewing Company Honey Robber,3168
Blue Point Brewing Company Hoptical Illusion,3169
Blue Point Brewing Company Mosaic Session IPA,3170
Blue Point Brewing Company Mother Pumpkin Ale,3171
Blue Point Brewing Company Nitro Armchair,3172
Blue Point Brewing Company No Apologies,3173
Blue Point Brewing Company Oatmeal Stout,3174
Blue Point Brewing Company Oktoberfest,3175
Blue Point Brewing Company Old Howling Bastard,3176
Blue Point Brewing Company Pale Ale,3177
Blue Point Brewing Company Prop Stopper,3178
Blue Point Brewing Company RastafaRye Ale,3179
Blue Point Brewing Company Sour Cherry Imperial Stout,3180
Blue Point Brewing Company Spring Fling,3181
Blue Point Brewing Company Summer Ale,3182
Blue Point Brewing Company Toasted Lager,3183
Blue Point Brewing Company Toxic Sludge,3184
Blue Point Brewing Company Wet Hops Experiment,3185
Blue Point Brewing Company White IPA,3186
Blue Point Brewing Company Winter Ale,3187
Blue Stallion Brewing Co. Hefeweizen,3188
Blue Stallion Brewing Co. Munich Dunkel,3189
Blue Star Brewing Company Cinco Peso Pale Ale,3190
Blue Star Brewing Company Flying Pig Extra Pale Ale,3191
Blue Star Brewing Company King William Ale,3192
Blue Star Brewing Company Spire Stout,3193
Blue Star Brewing Company Texican Lager,3194
Blue Tractor BBQ & Brewery Bearded Pig Pilsner,3195
Blue Tractor BBQ & Brewery Bumper Crop IPA,3196
Blue Tractor BBQ & Brewery Pitmaster Porter,3197
BlueTarp Brewing Co. BantamWeight Ale,3198
BlueTarp Brewing Co. Fünk Weisse,3199
BlueTarp Brewing Co. Hopsided,3200
BlueTarp Brewing Co. Last Place,3201
Bluegrass Brewing Co. Dark Star Porter,3202
Boak Beverage Boaks Double BW,3203
Boak Beverage Boaks Monster Mash Imperial Stout,3204
Boak Beverage Boaks Two Blind Monks Ale,3205
Boak Beverage Boaks Wooden Beanie,3206
Bog Iron Brewing Burly Blonde,3207
Bog Iron Brewing Jump Back,3208
Bog Iron Brewing Middle Child,3209
Bog Iron Brewing Stinger,3210
Bohemian Brewery Cherny Bock,3211
Bohemian Brewery Czech Pilsener,3212
Bohemian Brewery Viennese Lager,3213
Bold City Brewery 1901 Red Ale,3214
Bold City Brewery Chinook IPA,3215
Bold City Brewery Duke's Cold Nose Brown Ale,3216
Bold City Brewery Fritz's Hefeweizen,3217
Bold City Brewery Killer Whale Cream Ale,3218
Bold City Brewery Mad Manatee IPA,3219
Bolero Snort Brewery ApBull PiePA Ala Mode,3220
Bolero Snort Brewery Blackhorn,3221
Bolero Snort Brewery BullyJuice,3222
Bolero Snort Brewery Crooked Labulls,3223
Bolero Snort Brewery Explorabull IPA,3224
Bolero Snort Brewery Fruity Pebbulls,3225
Bolero Snort Brewery I Bless the Reins,3226
Bolero Snort Brewery Kow Lime Pie,3227
Bolero Snort Brewery Lemon Bullringue,3228
Bolero Snort Brewery LongHop IPA,3229
Bolero Snort Brewery Moovember Milk Stout,3230
Bolero Snort Brewery OVB Creamsicle IPA,3231
Bolero Snort Brewery Ragin' Bull,3232
Bolero Snort Brewery Rotatabull,3233
Bolero Snort Brewery Rotatabull 005,3234
Bolero Snort Brewery There's No Rye-Ing In Basebull,3235
Bone Up Brewing Company Shut Up Kelly!,3236
Bone Up Brewing Company Wasted Life,3237
Boneyard Beer Company 3-Way IPA,3238
Boneyard Beer Company Armored Fist Double CDA,3239
Boneyard Beer Company Backbone Chocolate Espresso Stout,3240
Boneyard Beer Company Black 13,3241
Boneyard Beer Company Bone Light I.S.A.,3242
Boneyard Beer Company Bone-A-Fide Pale Ale,3243
Boneyard Beer Company Chingadera,3244
Boneyard Beer Company Diablo Rojo,3245
Boneyard Beer Company Femme Fatale,3246
Boneyard Beer Company Hop Venom Double IPA,3247
Boneyard Beer Company Hop-A-Wheelie,3248
Boneyard Beer Company Incredible Pulp,3249
Boneyard Beer Company Notorious Triple IPA,3250
Boneyard Beer Company RPM IPA,3251
Boneyard Beer Company Skunk Ape,3252
Boneyard Beer Company Suge Knite,3253
Bonfire Brewing Co. Demshitz Brown Ale,3254
Bonfire Brewing Co. Firestarter India Pale Ale,3255
Bonfire Brewing Co. Kindler Pale Ale,3256
Bonfire Brewing Co. Pink-I Raspberry IPA,3257
Bonfire Brewing Co. Tent Pole Vanilla Porter,3258
Boom Island Brewing Company Brimstone,3259
Boom Island Brewing Company Django Hop Bier,3260
Boom Island Brewing Company Hoodoo,3261
Boom Island Brewing Company Saison,3262
Boom Island Brewing Company Silvius,3263
Boom Island Brewing Company Thoprock,3264
Boom Island Brewing Company Witness,3265
Boom Island Brewing Company Yule,3266
Boothbay Craft Brewery / Watershed Tavern 633 American Pale Ale,3267
Boothbay Craft Brewery / Watershed Tavern Dexter Rippa Red IPA,3268
Boothbay Craft Brewery / Watershed Tavern Steganos New England Imperial Stout,3269
Boothbay Craft Brewery / Watershed Tavern Thirsty Botanist,3270
Bootlegger's Brewery Black Phoenix (Chipotle Coffee Ale),3271
Bootlegger's Brewery Dr. Tongue,3272
Bootlegger's Brewery Far Out IPA,3273
Bootlegger's Brewery Golden Chaos Golden Ale,3274
Bootlegger's Brewery Knuckle Sandwich,3275
Bootlegger's Brewery Lemongrass White Ale,3276
Bootlegger's Brewery Mint Chocolate Porter,3277
Bootlegger's Brewery Mountain Meadow,3278
Bootlegger's Brewery Old World Hefeweizen,3279
Bootlegger's Brewery Palomino American Pale Ale,3280
Bootlegger's Brewery Plum Riot,3281
Bootlegger's Brewery Pumpkin Ale,3282
Bootlegger's Brewery Rocco Red Ale,3283
Bootlegger's Brewery Rustic Rye IPA,3284
Bootlegger's Brewery SoCo West Coast IPA,3285
Bootlegger's Brewery Wild Fire Wheat,3286
Bootlegger's Brewery Winter Ale - Chocolate Mint Porter,3287
Bootstrap Brewing Insane Rush IPA,3288
Bootstrap Brewing Stick's Pale Ale,3289
Borderlands Brewing Co. Citrana Sour,3290
Borderlands Brewing Co. Noche Dulce Vanilla Porter,3291
Boscos Restaurant & Brewing Co. Boscos Bombay IPA (Memphis),3292
Boscos Restaurant & Brewing Co. Boscos Famous Flaming Stone Beer (Memphis),3293
Boscos Restaurant & Brewing Co. Boscos Isle Of Skye Scottish Ale (Memphis),3294
Bosque Brewing Co. Acequia Wet Hop IPA,3295
Bosque Brewing Co. Bosque IPA,3296
Bosque Brewing Co. Bosque Lager,3297
Bosque Brewing Co. Elephants On Parade,3298
Bosque Brewing Co. Scale Tipper IPA,3299
Bosque Brewing Co. Scotia Scotch Ale,3300
Boston Beer Company (Samuel Adams) 20 Pounds Of Pumpkin,3301
Boston Beer Company (Samuel Adams) 26.2,3302
Boston Beer Company (Samuel Adams) Belgian Session,3303
Boston Beer Company (Samuel Adams) Bell In Hand Ale,3304
Boston Beer Company (Samuel Adams) Black Harbor Stout,3305
Boston Beer Company (Samuel Adams) Bohemian Pilsner,3306
Boston Beer Company (Samuel Adams) Crystal Pale Ale,3307
Boston Beer Company (Samuel Adams) Double Black Lager,3308
Boston Beer Company (Samuel Adams) Fresh As Helles,3309
Boston Beer Company (Samuel Adams) Got To Gose,3310
Boston Beer Company (Samuel Adams) Griffin's Bow,3311
Boston Beer Company (Samuel Adams) Grumpy Monk,3312
Boston Beer Company (Samuel Adams) Harvest Saison,3313
Boston Beer Company (Samuel Adams) Heaven Or Helles,3314
Boston Beer Company (Samuel Adams) Hopflake White IPA,3315
Boston Beer Company (Samuel Adams) Hoppy Red,3316
Boston Beer Company (Samuel Adams) Juniper IPA,3317
Boston Beer Company (Samuel Adams) Merry Maker Gingerbread Stout,3318
Boston Beer Company (Samuel Adams) New England IPA,3319
Boston Beer Company (Samuel Adams) New England Pale Ale,3320
Boston Beer Company (Samuel Adams) Pumpkin Ale,3321
Boston Beer Company (Samuel Adams) Rebel Anytime IPA,3322
Boston Beer Company (Samuel Adams) Roggen Wolf,3323
Boston Beer Company (Samuel Adams) Sam '76,3324
Boston Beer Company (Samuel Adams) Sam Adams Light,3325
Boston Beer Company (Samuel Adams) Sam Adams Pumpkin Batch,3326
Boston Beer Company (Samuel Adams) Samuel Adams Amber Bock,3327
Boston Beer Company (Samuel Adams) Samuel Adams American Kriek (Barrel Room Collection),3328
Boston Beer Company (Samuel Adams) Samuel Adams Bavarian Lager,3329
Boston Beer Company (Samuel Adams) Samuel Adams Berliner Weisse,3330
Boston Beer Company (Samuel Adams) Samuel Adams Black Lager,3331
Boston Beer Company (Samuel Adams) Samuel Adams Blackberry Witbier,3332
Boston Beer Company (Samuel Adams) Samuel Adams Blueberry Hill Lager,3333
Boston Beer Company (Samuel Adams) Samuel Adams Bonfire Blonde,3334
Boston Beer Company (Samuel Adams) Samuel Adams Boston Ale (Stock Ale),3335
Boston Beer Company (Samuel Adams) Samuel Adams Boston Lager,3336
Boston Beer Company (Samuel Adams) Samuel Adams Brick Red,3337
Boston Beer Company (Samuel Adams) Samuel Adams Cherry Chocolate Bock,3338
Boston Beer Company (Samuel Adams) Samuel Adams Cherry Wheat,3339
Boston Beer Company (Samuel Adams) Samuel Adams Chocolate Bock,3340
Boston Beer Company (Samuel Adams) Samuel Adams Chocolate Squirrel,3341
Boston Beer Company (Samuel Adams) Samuel Adams Cinder Bock,3342
Boston Beer Company (Samuel Adams) Samuel Adams Coastal Wheat,3343
Boston Beer Company (Samuel Adams) Samuel Adams Coffee Black Lager,3344
Boston Beer Company (Samuel Adams) Samuel Adams Coffee Pale Ale,3345
Boston Beer Company (Samuel Adams) Samuel Adams Cold Snap,3346
Boston Beer Company (Samuel Adams) Samuel Adams Cranberry Lambic,3347
Boston Beer Company (Samuel Adams) Samuel Adams Cream Stout,3348
Boston Beer Company (Samuel Adams) Samuel Adams Double Agent IPL,3349
Boston Beer Company (Samuel Adams) Samuel Adams Double Bock (Imperial Series),3350
Boston Beer Company (Samuel Adams) Samuel Adams Double Pilsner,3351
Boston Beer Company (Samuel Adams) Samuel Adams Downtime Pilsner,3352
Boston Beer Company (Samuel Adams) Samuel Adams Dunkelweizen,3353
Boston Beer Company (Samuel Adams) Samuel Adams East-West Kölsch,3354
Boston Beer Company (Samuel Adams) Samuel Adams Ella Blanc IPL,3355
Boston Beer Company (Samuel Adams) Samuel Adams Escape Route,3356
Boston Beer Company (Samuel Adams) Samuel Adams Fat Jack Double Pumpkin Ale,3357
Boston Beer Company (Samuel Adams) Samuel Adams Ginger Beer,3358
Boston Beer Company (Samuel Adams) Samuel Adams Golden Ale,3359
Boston Beer Company (Samuel Adams) Samuel Adams Golden Hour,3360
Boston Beer Company (Samuel Adams) Samuel Adams Hallertau Imperial Pilsner,3361
Boston Beer Company (Samuel Adams) Samuel Adams Harvest Hefe,3362
Boston Beer Company (Samuel Adams) Samuel Adams Harvest Pumpkin Ale,3363
Boston Beer Company (Samuel Adams) Samuel Adams Hazel Brown,3364
Boston Beer Company (Samuel Adams) Samuel Adams Hefeweizen,3365
Boston Beer Company (Samuel Adams) Samuel Adams Holiday Porter,3366
Boston Beer Company (Samuel Adams) Samuel Adams Honey Porter,3367
Boston Beer Company (Samuel Adams) Samuel Adams Honey Queen,3368
Boston Beer Company (Samuel Adams) Samuel Adams Honey Rye Pale Ale,3369
Boston Beer Company (Samuel Adams) Samuel Adams Hopscape,3370
Boston Beer Company (Samuel Adams) Samuel Adams Imperial Stout,3371
Boston Beer Company (Samuel Adams) Samuel Adams Imperial White,3372
Boston Beer Company (Samuel Adams) Samuel Adams Irish Red,3373
Boston Beer Company (Samuel Adams) Samuel Adams Kellerbier,3374
Boston Beer Company (Samuel Adams) Samuel Adams Kosmic Mother Funk,3375
Boston Beer Company (Samuel Adams) Samuel Adams Kosmic Mother Funk (KMF) Grand Cru,3376
Boston Beer Company (Samuel Adams) Samuel Adams Latitude 48 Deconstructed IPA - Hallertau Mittelfrueh,3377
Boston Beer Company (Samuel Adams) Samuel Adams Latitude 48 Deconstructed IPA - Mosaic (2013),3378
Boston Beer Company (Samuel Adams) Samuel Adams Latitude 48 IPA,3379
Boston Beer Company (Samuel Adams) Samuel Adams Little White Rye,3380
Boston Beer Company (Samuel Adams) Samuel Adams Maple Ale,3381
Boston Beer Company (Samuel Adams) Samuel Adams Maple Pecan Porter,3382
Boston Beer Company (Samuel Adams) Samuel Adams Maple Red,3383
Boston Beer Company (Samuel Adams) Samuel Adams Mighty Oak Ale,3384
Boston Beer Company (Samuel Adams) Samuel Adams New Albion Ale,3385
Boston Beer Company (Samuel Adams) Samuel Adams New World Tripel (Barrel Room Collection),3386
Boston Beer Company (Samuel Adams) Samuel Adams Nitro Coffee Stout,3387
Boston Beer Company (Samuel Adams) Samuel Adams Nitro White Ale,3388
Boston Beer Company (Samuel Adams) Samuel Adams Noble Pils,3389
Boston Beer Company (Samuel Adams) Samuel Adams Norse Legend Sahti,3390
Boston Beer Company (Samuel Adams) Samuel Adams Oatmeal Stout,3391
Boston Beer Company (Samuel Adams) Samuel Adams Octoberfest,3392
Boston Beer Company (Samuel Adams) Samuel Adams Old Fezziwig Ale,3393
Boston Beer Company (Samuel Adams) Samuel Adams Pale Ale,3394
Boston Beer Company (Samuel Adams) Samuel Adams Porch Rocker,3395
Boston Beer Company (Samuel Adams) Samuel Adams Raspberry Lemon Gose,3396
Boston Beer Company (Samuel Adams) Samuel Adams Rebel Cascade IPA,3397
Boston Beer Company (Samuel Adams) Samuel Adams Rebel Grapefruit IPA,3398
Boston Beer Company (Samuel Adams) Samuel Adams Rebel IPA,3399
Boston Beer Company (Samuel Adams) Samuel Adams Rebel Juiced IPA,3400
Boston Beer Company (Samuel Adams) Samuel Adams Rebel Raw Double IPA,3401
Boston Beer Company (Samuel Adams) Samuel Adams Rebel Rider Session IPA,3402
Boston Beer Company (Samuel Adams) Samuel Adams Rebel Rouser Double IPA,3403
Boston Beer Company (Samuel Adams) Samuel Adams Rebel White Citra IPA,3404
Boston Beer Company (Samuel Adams) Samuel Adams Revolutionary Rye Ale,3405
Boston Beer Company (Samuel Adams) Samuel Adams Ruby Mild,3406
Boston Beer Company (Samuel Adams) Samuel Adams Rustic Saison,3407
Boston Beer Company (Samuel Adams) Samuel Adams Scotch Ale,3408
Boston Beer Company (Samuel Adams) Samuel Adams Smoked Lager,3409
Boston Beer Company (Samuel Adams) Samuel Adams Spruce Lager,3410
